row_id,split,transcript_id,text,cluster_id,ax3_group
work_0828::8,workforce,work_0828,"I have many coworkers who use AI; I think it makes it feel more normalized. I would say my older peers actually use it more than anyone else. I've seen it used in similar ways to which I use it, but I've also seen it used to produce generic images for a PowerPoint presentation or to process numbers from an Excel document and give an evaluation. I wouldn't say it has currently shaped the way in which I used it, but I do enjoy seeing how other people get creative with what it can do. It certainly opens my eyes to potential ways I can use AI in the future AI: It's interesting that your older colleagues are the heaviest users - that goes against what many people might expect! And I love how you're picking up new ideas from watching others, like using AI for image generation and Excel analysis. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0832::8,workforce,work_0832,"I don't know if my colleagues use AI or not. My workplace discourages using AI because they think humans are better, even if it takes longer. I try to use AI only if I need it because my workplace does not encourage the use of AI. AI: That's a really interesting tension - having access to a tool that could help you, but working in an environment that discourages its use. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0836::7,workforce,work_0836,I don't think my workplace culture has influenced my use of AI in any manner. It's my personal secret. AI: That's fascinating that you've kept it as your personal approach. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0839::5,workforce,work_0839,"I don't really have a workplace culture like most people do, as I am an entrepreneur and work for myself. I do have a few employees, but they don't use AI as far as I'm aware. AI: Got it, that makes sense given your role as an entrepreneur. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0840::7,workforce,work_0840,"Workplace culture has definitely caused me to use AI a bit more with coding projects, since we get free access to some good AI models with our work accounts. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0843::6,workforce,work_0843,"I've found myself using AI more as my colleagues depend on it a lot, it makes their work go a lot faster. Even if their work has a lot of mistakes, they are still encouraged because it looks like they get more done. Even though teachers are pressured to use AI, we are supposed to tell students not to use it for assignments. AI: That's a really striking observation - there seems to be quite a contradiction there between the expectations for teachers versus students when it comes to AI use. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0846::9,workforce,work_0846,It's an entirely individual decision for me. I have not discussed it with anyone. AI: Interesting - you're navigating this entirely on your own. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0851::7,workforce,work_0851,"I tend to collaborate with it throughout. I'd rather not just let it handle the entire thing without input from myself or someone else at work. AI: That collaborative approach seems to work well for you. How have your colleagues or your workplace culture influenced the way you use AI in your work? Are others using it too, or are you kind of pioneering this on your own?",8,context
work_0851::8,workforce,work_0851,I would say I might have started using it first as I'm a bit younger than others in the department. There are others who use it but more for personal use. AI: So you're kind of leading the way in bringing AI into the actual work processes. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0852::7,workforce,work_0852,"Not many of my colleagues are using AI or cursor in their development yet, but they've heard and are interested. I am starting to lead initiatives for this to improve efficiency AI: So you're somewhat of a pioneer in your workplace when it comes to AI adoption. That's an interesting position to be in. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0862::7,workforce,work_0862,"I think that before I was in this work atmosphere, I was already mindful of how and when to use AI. The atmosphere does not really affect my decisions. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0863::11,workforce,work_0863,"I do it on my own. I think I have a better understanding of how to use AI in a collaborative way that works well whereas most people just expect AI to do the work and get disappointed AI: That's an interesting perspective - that you've developed more of a collaborative approach while others might be expecting more of a ""do it for me"" relationship. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0864::6,workforce,work_0864,"I am the only one of my colleagues who actively avoids it when possible. I have coworkers who use it for a lot of their jobs, but my brain just doesn't work in that way - If I can do it myself, I'd rather have ownership of the final product. We have productive conversations and share tips about AI, though, especially more specialized tools that can make research easier without replacing it. AI: It sounds like you've found a balance that works for you within a workplace where others use AI differently. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0866::6,workforce,work_0866,"Totally different patterns. Most of the people I work with are older and have had no real meaningful exposure to AI. Those that are younger than me have only had basic interaction with AI so they do not really use it they way I do either. I spent a summer using AI to learn Adobe After Effects, Photoshop and Illustrator, so I have had lots of fun with AI where many others I work with or know have not. AI: That's fascinating - your background with AI for creative learning really seems to have shaped how you approach it professionally. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0872::7,workforce,work_0872,"Not really. I am not aware of what my colleagues often do, and my workplace allows me to do my job however I see fit. AI: That's interesting that you have that autonomy. It sounds like you've developed your own approach to using AI without much external influence. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0873::7,workforce,work_0873,"Some of my coworkers use a similar approach from what I understand. We will use AI tools to help us complete our work. On the other hand, we do have some coworkers that do not prefer to use AI tools, and that is likely because our company has not given their blessing, so to speak. But the coworkers that use AI definitely agree it makes things easier. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0875::6,workforce,work_0875,I prefer to collaborate. AI: Tell me more about that collaboration. What does that look like in practice when you're working through a task together?,8,context
work_0879::7,workforce,work_0879,"Some of my colleagues talk to me about how they use AI in their own work. However, their own use of AI typically doesn't influence how I use AI. AI: Interesting that you've developed your own approach independent of your colleagues' methods. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0883::6,workforce,work_0883,I'm far more likely to collaborate with it on a task. AI: Tell me more about that. What does that collaboration typically look like when you're working through something together?,8,context
work_0885::7,workforce,work_0885,"No, this is all independent AI: So you're really pioneering this on your own at your workplace. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0891::10,workforce,work_0891,"collaborate throughout a task, most of my tasks are too complicated to let it handle independently. Maybe if my compnay allowed agents or AI IDEs that could work, but I do it all myself aside from getting code from copilot AI: So you're really maintaining control of the overall problem-solving process while using AI as more of a collaborative coding partner. Given that your company doesn't talk much about AI yet, how have your colleagues or workplace culture influenced the way you use AI? Do you get a sense of what others are doing, or are you mostly figuring this out on your own?",8,context
work_0892::7,workforce,work_0892,"I've been in my current job for a little over a year and they were already using AI to do some of the tasks when I took them over. In meetings we frequently use AI to brainstorm, so it's very common and there's no negative attitudes about using it. AI: It sounds like you walked into a really AI-friendly environment. That's helpful context. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0901::8,workforce,work_0901,"Collaboration is my go-to, usually. AI: What does that collaboration look like in practice? Can you walk me through a recent example of how you collaborated with AI on a task?",8,context
work_0903::5,workforce,work_0903,"always collaborate AI: Can you tell me more about what that collaboration looks like in practice? When you say you always collaborate, what does that back-and-forth typically involve?",8,context
work_0908::5,workforce,work_0908,I tend to collaborate. I will share my thoughts or goals and a draft of where I am so far in my work. I then go back and forth collaborating on the task until I have everything the way I want it. AI: That collaborative back-and-forth approach sounds quite interactive. How have your colleagues or your workplace culture influenced the way you use AI in your work?,8,context
work_0914::6,workforce,work_0914,I tend to collaborate with it throughout a task as it needs modifications most of the time. AI: Can you give me an example of what that collaboration looks like? Maybe walk me through a recent time when you worked back and forth with AI on something?,8,context
work_0916::7,workforce,work_0916,I have made a push to incorporate the use of AI for client communication throughout my team because I think it provides some consistency and definitely efficiency. My boss (the owner/CEO of the company) is very progressive and loves to use technology to support his people. AI: That's a really supportive environment to be in. It sounds like you've actually been a champion for AI adoption within your team. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0917::7,workforce,work_0917,"We work with machine learning models and are looking to implement them in company processes but also with clients. It's made me more comfortable with AI, I had hardly used it before my current workplace AI: So your workplace has really been the catalyst for your AI adoption - that's fascinating. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0919::8,workforce,work_0919,I use AI more than anyone I know. A colleague recently said they hate AI and I just said nothing. I don't tell anyone my process because I know how a lot of people feel about AI. And it's not as if I'm not doing the work around my use of AI. It's just to make the job easier. AI: That's a really telling dynamic - having to keep your workflow quiet despite it clearly helping you be more efficient. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0925::6,workforce,work_0925,"I am self employed, and generally only work with my Spouse from home, so aside from random conversations on the general topic of AI, the vast majority of my experience learning with AI has been completely on my own for the most part. AI: Got it - so you've really been your own guinea pig in figuring this all out. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0929::7,workforce,work_0929,"So AI usage is very limited at our company. We do not input our own code into the models, but we are allowed to use as I do, asking about specific problems in written language. i don't know how many other people use it, I think it is relatively limited in its uptake right now. AI: Interesting - so there are some boundaries around what code you can share, but you're able to use it for general technical questions. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0938::6,workforce,work_0938,"The majority of our colleagues are hesitant to use AI and not well versed in it. I use AI through my own initiative, but we're receiving AI training soon as a whole staff. For those that do use it, we influence each other in ideas for how it can help our work day. For example, it was a big help in student report writing at the end of last term and we saw more teachers using it. AI: It's interesting that you're kind of a pioneer in your workplace with AI use. You mentioned that AI was helpful for student report writing and more teachers started using it after seeing that success. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0939::10,workforce,work_0939,"We'll get newsletters speaking at a very high level of AI, but mostly its individually. AI: So it sounds like there's some organizational awareness but not much day-to-day discussion among colleagues about how people are actually using it. Can you share a time when using AI at work - or for work-related tasks - made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
